,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
172,2-s2.0-85073886043,10.1109/ACCESS.2019.2927602,,,A Novel Reject Inference Model Using Outlier Detection and Gradient Boosting Technique in Peer-to-Peer Lending,ar,Article,Xia Y.,60004691,Jiangsu Normal University,Xuzhou,China,1,"Xia, Yufei",57193351080,60004691,2019-01-01,2019,IEEE Access,,21100374601,21693536,Journal,7,,8758218,92893-92907,"Credit scoring is an efficient tool in handling the information asymmetry of peer-to-peer (P2P) lending. Credit scoring models are typically built only with the accepted applicants, which may cause sample bias and further hinder the predictive performances. Reject inference methods utilize the information contained in the rejected samples by inferring their potential status and incorporate them with the accepted samples. In this study, we propose a novel reject inference model (i.e., OD-LightGBM) that combines an outlier detection technique (i.e., isolation forest) and a state-of-the-art gradient boosting decision tree algorithm. The model is evaluated on two real-world P2P lending datasets, and the results of predictive performances demonstrate that our proposed model significantly outperforms the benchmarks in terms of discriminative capability. The analysis of computational cost shows the great potential of our proposed model in handling large-sized problems. The proposed framework remains robust under different parameter settings and provides stable results given various combinations of outlier detection algorithms and classifiers.",Credit scoring | gradient boosting decision tree | outlier detection | P2P lending | reject inference,21,1,publisherfullgold,Gold,JSNU,18XWRX021,Jiangsu Normal University
173,2-s2.0-85066812614,10.14254/2071-789X.2019/12-1/15,,,Impactof baseline population on creditscore’s predictive power,ar,Article,Panyagometh K.,101094350,NIDA Business School,Bangkok,Thailand,1,"Panyagometh, Kamphol",15519912400,101094350,2019-01-01,2019,Economics and Sociology,2071789X,21100208020,23063459,Journal,12,1,,262-269,"Credit scoring involves statistical analysis performed by lenders and financial institutions to access person's creditworthiness. It utilizes statistical techniques along with debtor data such as loan application or credit bureau information to measure debtor’s creditworthiness. When compared with the traditional credit evaluation process, credit scoring has shown less bias, faster speed, and consistent measurement of creditworthiness. For this reason, the National Credit Bureau of Thailand (NCB) has developed the NCB Score, based on credit behavior information collected from its members’ financial institutions, which normally issue a wide variety of credit products. However, problems can arise when this NCB score is applied to a smaller bank that usually offers a few specific types of loans. As a result, the score’s predictive power may deteriorate. In this paper, the impact of baseline population difference on the predictive power of a credit score was studied by separating proprietary data from NCB into two groups. One group represents those who originate personal loans in the seventh month of the study period, and the other group represents those who originate mortgage loans in the seventh month of the study period. The credit score model of each group was developed and their predictive power was compared when used with the same baseline population and a different baseline population to monitor the change in model predictive power",Credit scoring | Logit model | Predictive power,0,1,publisherfullgold,Gold,,undefined,
174,2-s2.0-85066123783,10.1007/978-3-030-18305-9_19,,,The Invisible Power of Fairness. How Machine Learning Shapes Democracy,cp,Conference Paper,Beretta E.,60083112;60012162,Bruno Kessler Foundation;Politecnico di Torino,Trento;Turin,Italy;Italy,5,"Beretta, Elena;Santangelo, Antonio;Lepri, Bruno;Vetrò, Antonio;De Martin, Juan Carlos",57201312972;57203485105;14008023300;36133927600;6603594962,60012162-60083112;60012162;60083112;60012162;60012162,2019-01-01,2019,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,11489 LNAI,,,238-250,"Many machine learning systems make extensive use of large amounts of data regarding human behaviors. Several researchers have found various discriminatory practices related to the use of human-related machine learning systems, for example in the field of criminal justice, credit scoring and advertising. Fair machine learning is therefore emerging as a new field of study to mitigate biases that are inadvertently incorporated into algorithms. Data scientists and computer engineers are making various efforts to provide definitions of fairness. In this paper, we provide an overview of the most widespread definitions of fairness in the field of machine learning, arguing that the ideas highlighting each formalization are closely related to different ideas of justice and to different interpretations of democracy embedded in our culture. This work intends to analyze the definitions of fairness that have been proposed to date to interpret the underlying criteria and to relate them to different ideas of democracy.",Discrimination | Equity | Fairness | Machine learning,5,0,repositoryam,Green,,undefined,
175,2-s2.0-85064640856,10.17323/2411-7390-2019-5-1-85-97,,,Fairness and ethics in multiple choice (MC) scoring: An empirical study,ar,Article,Ypsilandis G.S.,60025812;60015331,University of Thessaly;Aristotle University of Thessaloniki,Volos;Thessaloniki,Greece;Greece,2,"Ypsilandis, George S.;Mouti, Anna",57209380663;57208404269,60015331;60015331-60025812,2019-01-01,2019,Journal of Language and Education,,21100901016,24117390,Journal,5,1,,85-97,"Various simple and more complicated types of assessment and thereon scoring procedures and statistical tests have been suggested to measure the main dependent variable (language in our case). In entry tests in particular, method of scoring and test impact are two possible areas where the ethical intentions and predisposition of the tester or the test can be revealed more clearly. This is another study challenging the typical 1-0 method of scoring in Multiple Choice Tests (MCT) and implements, for experimental purposes, a simple polychotomous partial-credit scoring system on official tests administered for the National Foreign Language Exam System in Greece (NFLES-Gr). The study comes in support of earlier findings on the subject by the same authors in analogous smaller-scale studies. The MCT items chosen were completed by a total of 1, 922 subjects at different levels of the NFLES-Gr test for Italian as an L2 in Greece. Although this option weighting does not settle ethics and fairness in language testing by itself, it provides clear advantages on improved reliability and higher precision gains to other scoring methods; it is more testee-friendly and the findings in this study, from a large authentic sample, coincide to the above claims and add to the issue.",Ethics | Fairness | Language testing | Multiple-choice items | Scoring procedure,0,1,repositoryam,Green,,undefined,
176,2-s2.0-85059515112,10.3969/j.issn.1000-7229.2019.01.013,,,Research on model of blockchain-enabled power carbon emission trade considering credit scoring mechanism,ar,Article,Cui S.,60082199,Shanghai University of Electric Power,Shanghai,China,3,"Cui, Shuyin;Lu, Yi;Chang, Xiao",55988025100;57205320001;57205321929,60082199;60082199;60082199,2019-01-01,1 January 2019,Dianli Jianshe/Electric Power Construction,10007229,21100837463,,Journal,40,1,,104-111,"Blockchain is an emerging shared database technology. Due to its decentralization, transparency and fairness, it has been researched and applied in various fields. On the basis of the traditional carbon emission trading mechanism, a credit scoring mechanism is introduced to define the transaction priority value ( PV), and then the carbon emission trading blockchain network model ( BENT) is proposed. It is worth mentioning that a smart contract model (SC) combined with the carbon emission trading mechanism is established in this model, thus achieving automatic measurement of carbon emission rights and currency. Finally, simulations of three power companies with different carbon emission right requirements show that the BENT model can better reflect the carbon emission trading needs of market participants, and ensure the safe storage and interaction of information through blockchain technology and the scoring mechanism is conducive to fair and equitable operation of the market, further constraining market participants and promoting the goal of achieving carbon emission reduction.",Blockchain | Carbon emission trade | Credit scoring mechanism | Smart contract | Transaction priority value,6,0,,,,undefined,
177,2-s2.0-85056797820,10.1016/j.jbankfin.2018.11.006,S0378426618302474,,Do analysts really anchor? Evidence from credit risk and suppressed negative information,ar,Article,Ashour S.,60122800;60003467,Sam M. Walton College of Business;The University of Texas at Arlington,Fayetteville;Arlington,United States;United States,2,"Ashour, Samar;Hao, (Grace) Qing",57204708158;57197764717,60122800;60003467,2019-01-01,January 2019,Journal of Banking and Finance,03784266,17472,,Journal,98,,,183-197,"Recent findings indicate that stock analysts suffer from anchoring bias as they anchor their earnings per share forecasts on the industry median without making sufficient adjustments. Using a sample of firms rated by Standard and Poor's, we determine that this finding is concentrated in the worst rated firms, especially around credit rating downgrades. The driving force of the finding is that stock analysts suppress negative information for high credit risk stocks by dropping coverage instead of issuing low earnings per share forecasts, especially around credit rating downgrades. Our finding explains not only why stock analysts seem to suffer from anchoring bias, but also why analysts are overly optimistic for high credit risk stocks.",Analyst over-optimism | Analysts’ forecast errors | Anchoring | Credit rating | Credit risk | Suppressed negative information,7,0,,,,undefined,
178,2-s2.0-85056238921,10.1016/j.ecosys.2018.08.001,S0939362518305053,,Are credit rating agencies regionally biased?,ar,Article,Yalta A.T.,60029611;60020484,TOBB University of Economics and Technology;Hacettepe Üniversitesi,Ankara;Ankara,Turkey;Turkey,2,"Yalta, A. Talha;Yalta, A. Yasemin",21735638600;16647768200,60029611;60020484,2018-12-01,December 2018,Economic Systems,09393625,12975,,Journal,42,4,,682-694,"We investigate claims of regional bias in the sovereign credit ratings given by the rating agencies Fitch, Moody's and Standard & Poor's by considering a wide range of macroeconomic, financial, institutional, regional and geopolitical indicators for 99 countries categorized into eight regions plus the United States. Empirical results based on seemingly unrelated regressions indicate a strong home country bias towards the United States, while there seem to be no special biases against individual groups of countries. We also demonstrate how modeling errors such as omitted variables can increase dispersion in the estimated regional effects, causing agencies to appear biased.",Credit rating agencies | Credit risk | Seemingly unrelated regressions | Sovereign ratings,14,0,,,ERF,undefined,Economic Research Forum
179,2-s2.0-85052895689,10.1016/j.asoc.2018.08.021,S1568494618304812,,A new approach for reject inference in credit scoring using kernel-free fuzzy quadratic surface support vector machines,ar,Article,Tian Y.,60018540;60016094,Southwestern University of Finance and Economics;Dongbei University of Finance and Economics,Chengdu;Dalian,China;China,3,"Tian, Ye;Yong, Ziyang;Luo, Jian",55858094600;57203760166;57037417500,60018540;60018540;60016094,2018-12-01,December 2018,Applied Soft Computing Journal,15684946,18136,,Journal,73,,,96-105,"Credit scoring models have offered benefits to lenders and borrowers for many years. However, in practice these models are normally built on a sample of accepted applicants and fail to consider the remaining rejected applicants. This may cause a sample bias which is an important statistical issue, especially in the online lending situation where a large proportion of requests are rejected. Reject inference is a method for inferring how rejected applicants would have behaved if they had been granted and incorporating this information in rebuilding a more accurate credit scoring system. Due to the good performances of SVM models in this area, this paper proposes a new approach based on the state-of-the-art kernel-free fuzzy quadratic surface SVM model. It is worth pointing out that our method not only performs very well in classification as some latest works, but also handles some big issues in the classical SVM models, such as searching proper kernel functions and solving complex models. Besides, this paper is the first one to eliminate the bad effect of outliers in credit scoring. Moreover, we use two real-world loan data sets to compare our method with some benchmark methods. Particularly, one of the data set is very valuable for the study of reject inference, because the outcomes of rejected applicants are partially known. Finally, the numerical results strongly demonstrate the superiority of the proposed method in applicability, accuracy and efficiency.",Credit scoring | Kernel-free quadratic surface SVM | Online lending | Outlier detection | Reject inference,41,0,,,NSFC,11401485,National Natural Science Foundation of China
180,2-s2.0-85059965148,10.1109/ICCTCT.2018.8550864,,,Stock Market Valuation using Monte Carlo Simulation,cp,Conference Paper,Siddiaui S.S.,60114768,St. Francis Institute of Technology,Mumbai,India,2,"Siddiaui, Sehba Shahabuddin;Patil, Vandana A.",57195316501;55574608700,60114768;60114768,2018-11-27,27 November 2018,"Proceedings of the 2018 International Conference on Current Trends towards Converging Technologies, ICCTCT 2018",,21100894612,,Conference Proceeding,,,8550864,,"Stock markets for last hundred and fifty years has been used for wealth generation. Provided people participate as an investor and invest in stocks which show strong fundamental intrinsic values. Fundamental analysis is significant from the perspective of evaluation of stock market price for long term investment. This system provides a guidance mechanism based on monte carlo simulation and discounted cash flow analysis model which is used to evaluate the list of stocks under study what is their probability of becoming multibaggers, from a long term of investment perspective. The system is modeled to handle low debt companies for long term evaluation. Typically, companies having less than twenty five percent debt in their assets. The users of system are fundamental analysts i.e. chartered accountants, chartered financial planners, chartered financial analysts, credit risk analyst, financial analyst, and portfolio managers. Comparing statistically calculated intrinsic values and current market price, system will be able to add a robust statistical reasoning for investment decision. This reasoning will have no human or emotional biases as there will be no human intervention involved for arriving to the final intrinsic value of stock. Monte carlo simulation is best suited solution for generating random scenarios that fall in line with brownian walk motion of stock prices, as in long term any stock price follows random path.",Current market price | Graphical visualization | Intrinsic value | Monte carlo simulation | Return on equity | Statistical analysis | Stock market,2,0,,,,undefined,
181,2-s2.0-85053073844,10.1016/j.energy.2018.07.179,S0360544218314762,,Assuring explainability on demand response targeting via credit scoring,ar,Article,Lee K.,60032144;60013682;118482641,Korea Advanced Institute of Science and Technology;Seoul National University;Encored Technologies,Daejeon;Seoul;Seoul,South Korea;South Korea;South Korea,6,"Lee, Kyungeun;Lee, Hyesu;Lee, Hyoseop;Yoon, Yoonjin;Lee, Eunjung;Rhee, Wonjong",57207273285;57203824496;57202089969;39262937200;57194769074;57201527562,60013682;118482641;118482641;60032144;60013682;60013682,2018-10-15,15 October 2018,Energy,03605442,29348,,Journal,161,,,670-679,"As data-driven innovation becomes a main trend in the energy sector, explainability of data-driven actions is becoming a major fairness issue for the residential applications, and it is expected to become a requirement for regulatory compliance. Explainability, however, often demands a sacrifice in prediction performance and affects the effectiveness of data-driven actions. In this study, we consider data-driven customer targeting in an incentive-based residential demand response program, and investigate the explainability-performance tradeoff when using simple-rule based, machine learning, and credit scoring methods. Credit scoring, that has been a popular solution in the finance discipline for over 60 years, is a scorecard based modeling method that can surely provide explainability. We first provide the detailed steps of applying credit scoring to the demand response problem. Then, we use a dataset of 14,525 households obtained from a real demand response program and analyze two prediction problems – participation prediction and behavior change prediction. The results show that credit scoring can achieve a comparable performance as the best-performing machine learning methods while providing full explainability. Our results suggest that credit scoring can be a promising explainability option for broader energy sector problems.",Credit scoring | Explainability | Prediction performance | Residential DR,2,0,,,MOTIE,20161210200410,"Ministry of Trade, Industry and Energy"
182,2-s2.0-85048782481,10.1016/j.jebo.2018.06.008,S016726811830163X,,Biased signaling and yardstick comparisons in a sovereign debt market,ar,Article,Mihm B.,60018362,Otto-von-Guericke-Universität Magdeburg,Magdeburg,Germany,1,"Mihm, Benedikt",55657875000,60018362,2018-08-01,August 2018,Journal of Economic Behavior and Organization,01672681,23865,,Journal,152,,,36-46,"This paper develops a sovereign debt model in which governments are privately informed about their likelihood of default but can themselves have a biased perception of this likelihood. I show that in this setup government borrowing acts as a signal that is only partially informative about fundamental default probabilities, and bond prices do not necessarily reflect true credit risk. I also show that in a two country version of the model correlations between the two countries induces yardstick comparisons, and the borrowing decision of one government affects the bond price received by the other. Whether the information spillover increases or decreases the distortion created by the bias depends on the extent to which borrowing signals reinforce each other.",Behavioral bias | Signaling | Sovereign debt | Yardstick comparisons,1,0,,,,undefined,
183,2-s2.0-85049530366,10.1515/jbnst-2018-0024,,,Tail Risk in a Retail Payments System,ar,Article,Sabetti L.,60025949;60017592;60000928;120957821,Lakehead University;Carleton University;Emory University;Payments Canada,Thunder Bay;Ottawa;Atlanta;Ottawa,Canada;Canada;United States;United States,4,"Sabetti, Leonard;Jacho-Chávez, David T.;Petrunia, Robert;Voia, Marcel C.",56556640700;23027456200;23393532100;25636464900,120957821;60000928;60025949;60017592,2018-07-26,26 July 2018,Jahrbucher fur Nationalokonomie und Statistik,00214027,27132,,Journal,238,3-4,,353-369,"In this paper, we study a credit risk (collateral) management scheme for the Canadian retail payment system designed to cover the exposure of a defaulting member. We estimate ex ante the size of a collateral pool large enough to cover exposure for a historical worst-case default scenario. The parameters of the distribution of the maxima are estimated using two main statistical approaches based on extreme value models: Block-Maxima for different window lengths (daily, weekly and monthly) and Peak-over-Threshold. Our statistical model implies that the largest daily net debit position across participants exceeds roughly $1.5 billion once a year. Despite relying on extreme-value theory, the out of sample forecasts may still underestimate an actual exposure given the absence of observed data on defaults and financial stress in Canada. Our results are informative for optimal collateral management and system design of pre-funded retail-payment schemes.",bias correction | Big Data | credit risk | extreme value models,0,0,,,,undefined,
184,2-s2.0-85048584856,10.1016/j.elerap.2018.05.011,S1567422318300590,,A rejection inference technique based on contrastive pessimistic likelihood estimation for P2P lending,ar,Article,Xia Y.,60073460;60004691,China University of Mining and Technology;Jiangsu Normal University,Xuzhou;Xuzhou,China;China,3,"Xia, Yufei;Yang, Xiaoli;Zhang, Yeying",57193351080;58022169200;57202508227,60004691;60004691;60073460,2018-07-01,July - August 2018,Electronic Commerce Research and Applications,15674223,15057,,Journal,30,,,111-124,"The majority of current credit-scoring models are built solely on accepted samples and thus cause sample bias. Sample bias is particularly severe in the peer-to-peer (P2P) lending domain due to its comparatively high rejection rate. Reject inference solves sample bias by inferring the possible outcomes of rejected samples and incorporating them into credit score modeling. This study addresses the problem of reject inference in a specific P2P lending domain from the perspective of semi-supervised learning. A novel reject inference method (CPLE-LightGBM) is proposed by combining the contrastive pessimistic likelihood estimation framework and an advanced gradient boosting decision tree classifier (LightGBM). The performance of the proposed CPLE-LightGBM method is validated on multiple datasets, and results demonstrate the efficiency of our proposal. Analysis of the influence of rejection rate on predictive accuracy reveals the usefulness of sampling in rejected datasets.",Big data applications | Contrastive pessimistic likelihood | Credit scoring | Data analytics | Gradient boosting decision tree estimation | Machine learning | P2P lending | Reject inference | Semi-supervised learning,31,0,,,,undefined,
185,2-s2.0-85046741184,10.1016/j.jbankfin.2018.04.006,S0378426618300724,,"House price, loan-to-value ratio and credit risk",ar,Article,Bian X.,60024438;60020027;60015206,University of North Texas;Longwood University;Florida International University,Denton;Farmville;Miami,United States;United States;United States,3,"Bian, Xun;Lin, Zhenguo;Liu, Yingchun",55606011200;8883185700;7410217698,60020027;60015206;60024438,2018-07-01,July 2018,Journal of Banking and Finance,03784266,17472,,Journal,92,,,1-12,"Real estate transactions are often established through financing. We study the effect of financing on property prices. We show that properties can transact at prices well above their collateral values. Therefore, the commonly used loan-to-value (LTV) ratio suffers a bias that can significantly understate credit risk. This bias is exacerbated when mortgages are originated with longer terms, at higher LTV ratios, or when sellers possess stronger bargaining power. Furthermore, this bias is larger under aggressive lending products, e.g. interest-only loans and mortgages allowing negative amortization. Our simulation results suggest that many mortgages originated at the peak of the housing bubble are, in fact, “under water” at origination. In particular, the loan amount of a 30-year mortgage at a 95% LTV can be 15% greater than the collateral value of the property, suggesting the mortgage is already deep “under water” at origination. These findings call into questions underwriting and risk control practices in mortgages and other collateralized debts.",Asset prices | Bargaining | Credit risk | Loan-to-value ratio | Mortgage financing,22,0,,,,undefined,
186,2-s2.0-85047267130,10.1016/j.jempfin.2018.04.001,S092753981830029X,,A copula sample selection model for predicting multi-year LGDs and Lifetime Expected Losses,ar,Article,Krüger S.,60189551;60030807,UTS Business School;Universität Regensburg,Sydney;Regensburg,Australia;Germany,4,"Krüger, Steffen;Oehme, Toni;Rösch, Daniel;Scheule, Harald",57193672336;57202131159;36922140000;25926726900,60030807;60030807;60030807;60189551,2018-06-01,June 2018,Journal of Empirical Finance,09275398,17499,,Journal,47,,,246-262,"Recent credit risk literature has proposed (i) sample selection models for dependencies between the one-year Probability of Default (PD) and Loss Given Default (LGD), and (ii) multi-year approaches which are limited to default risk. This paper provides a model for the simultaneous prediction of continuous default times and multi-year LGDs. These measures are paramount to predict term structures of LGDs and Lifetime Expected Losses for the revised loan loss provisioning framework of IFRS 9 and US GAAP (current expected credit loss, CECL). The model includes a variation of copulas and corrects for sample selection bias of LGDs, which are only observed given a default event. We find empirical evidence that bonds which default closer to origination tend to generate higher LGDs. The model enables more precise estimates of Lifetime Expected Losses and prevents a severe underestimation in contrast to more restricted credit risk models.",Continuous time-to-default | IFRS 9 and CECL | Lifetime Expected Loss | Loss Given Default | Multi-period | Term structure,10,0,,,,E001,
187,2-s2.0-85038021095,10.1016/j.eswa.2017.12.010,S0957417417308278,,Two-stage DEA-Truncated Regression: Application in banking efficiency and financial development,ar,Article,Fernandes F.D.S.,60176142;60116107;60017326,University of Edinburgh Business School;Adam Smith Business School;Coventry University,Edinburgh;Glasgow;Coventry,United Kingdom;United Kingdom;United Kingdom,3,"Fernandes, Filipa Da Silva;Stasinakis, Charalampos;Bardarova, Valeriya",57208359243;55246080100;57199389232,60017326;60116107;60176142,2018-04-15,15 April 2018,Expert Systems with Applications,09574174,24201,,Journal,96,,,284-301,"This study evaluates the efficiency of peripheral European domestic banks and examines the effects of bank-risk determinants on their performance over 2007–2014. Data Envelopment Analysis is utilised on a Malmquist Productivity Index in order to calculate the bank efficiency scores. Next, a Double Bootstrapped Truncated Regression is applied to obtain bias-corrected scores and examine whether changes in the financial conditions affect differently banks’ efficiency levels. The analysis accounts for the sovereign debt crisis period and for different levels of financial development in the countries under study. Such an application in the respective European banking setting is unique. The proposed method also copes with common misspecification problems observed in regression models based on efficiency scores. The results have important policy implications for the Euro area, as they indicate the existence of a periphery efficiency meta-frontier. Liquidity and credit risk are found to negatively affect banks productivity, whereas capital and profit risk have a positive impact on their performance. The crisis period is found to augment these effects, while bank-risk variables affect more banks' efficiency when lower levels of financial development are observed.",Bank efficiency | Data envelopment analysis | Financial development | Truncated regression,69,0,repositoryam,Green,,undefined,
188,2-s2.0-85045146976,10.1063/1.5029762,,,Credit risk identification and suggestions of electricity market,cp,Conference Paper,He C.,60021227;107853720,North China Electric Power University;Anhui Electric Power Corporation,Beijing;Hefei,China;China,7,"He, Chuan;Wang, Haichao;Chen, Zhongyuan;Hao, Yuxing;Jiang, Hailong;Qian, Hanhan;Wang, Meibao",57209867280;57196432191;57201505245;57201503639;57201502607;57206473551;57201501009,107853720;107853720;107853720;107853720;107853720;107853720;60021227,2018-03-30,30 March 2018,AIP Conference Proceedings,0094243X,26916,15517616,Conference Proceeding,1944,,020046,,"The power industry has a long history of credit problems, and the power industry has credit problems such as power users defaulting on electricity bills before the new electricity reform. With the reform of the power system, the credit problems in the power industry will be more complicated. How to effectively avoid the risk factors existing in the course of market operation and how to safeguard the fairness and standardization of market operation is an urgent problem to be solved. This paper first describes the credit risk in power market, and analyzes the components of credit risk identification in power market, puts forward suggestions on power market risk management.",,1,0,,,,undefined,
189,2-s2.0-85056775715,10.3390/econometrics6010012,,,Response-based sampling for binary choice models with sample selection,ar,Article,Arezzo M.F.,60032350,Sapienza Università di Roma,Rome,Italy,2,"Arezzo, Maria Felice;Guagnano, Giuseppina",16303034000;24782611400,60032350;60032350,2018-03-01,March 2018,Econometrics,,21100886393,22251146,Journal,6,1,12,,"Sample selection models attempt to correct for non-randomly selected data in a two-model hierarchy where, on the first level, a binary selection equation determines whether a particular observation will be available for the second level (outcome equation). If the non-random selection mechanism induced by the selection equation is ignored, the coefficient estimates in the outcome equation may be severely biased. When the selection mechanism leads to many censored observations, few data are available for the estimation of the outcome equation parameters, giving rise to computational difficulties. In this context, the main reference is Greene (2008) who extends the results obtained by Manski and Lerman (1977), and develops an estimator which requires the knowledge of the true proportion of occurrences in the outcome equation. We develop a method that exploits the advantages of response-based sampling schemes in the context of binary response models with a sample selection, relaxing this assumption. Estimation is based on a weighted version of Heckman’s likelihood, where the weights take into account the sampling design. In a simulation study, we found that, for the outcome equation, the results obtained with our estimator are comparable to Greene’s in terms of mean square error. Moreover, in a real data application, it is preferable in terms of the percentage of correct predictions.",Credit scoring | Observational study | Response-based sampling | Selection bias,5,1,repositoryam,Green,,000041-17-RDB-ATENEO2016-AREZZO,Sapienza Università di Roma
190,2-s2.0-85045389458,10.21314/JCR.2017.231,,,Moment estimators for autocorrelated time series and their application to default correlations,ar,Article,Frei C.,60030835;60006789,University of Alberta;Union Bank of Switzerland,Edmonton;Zurich,Canada;Switzerland,2,"Frei, Christoph;Wunsch, Marcus",7006551523;57224808536,60030835;60006789,2018-03-01,March 2018,Journal of Credit Risk,17446619,21100464708,17559723,Journal,14,1,,1-29,"In credit risk modeling, method-of-moment approaches are popular for estimating latent asset return correlations within and between rating buckets. However, the autocorrelation often present in time series of default rates leads to estimations that are systematically too low. We propose a new estimator that adjusts to the problems of this autocorrelation and the shortness of the time series, thus eliminating a significant portion of the bias observed with classical estimators. The adjustment is based on convergence and approximation results for general autocorrelated time series, and it is easily implementable and nonparametric.",Autocorrelation | Bias correction | Credit risk | Latent asset return correlation | Method of moments (MoM),8,0,,,NSERC,RGPIN/402585-2011,Natural Sciences and Engineering Research Council of Canada
191,2-s2.0-85040818219,10.1142/S0219091518500030,,,Level 3 Assets and Credit Risk,ar,Article,Bao M.,60027646,University System of New Hampshire,Durham,United States,2,"Bao, May Xiaoyan;Liu, Yixin",57200322848;23767831400,60027646;60027646,2018-03-01,1 March 2018,Review of Pacific Basin Financial Markets and Policies,02190915,16164,,Journal,21,1,1850003,,"We examine the impact of Level 3 assets held by nonfinancial companies on credit risk. Specifically, we investigate how the pricing uncertainty of Level 3 assets is reflected in credit ratings, corporate bond yield spreads, and incidences of bond covenants. We find that higher holdings of Level 3 assets are associated with lower credit ratings, higher yield spreads, especially for Level 3 assets sample, and incidences of bondholder-friendly covenants in the bond issues. Our findings are robust to the treatment of sample selection bias and the influence of macroeconomic factors. In addition, our direct test on the relation between the holdings of Level 3 assets and a firm's distance-to-default shows that higher holdings of Level 3 assets reduce a firm's distance-to-default. Overall, our findings support the view that Level 3 assets are perceived as increasing credit risk in the bond market.",cost of debt | covenants | credit rating | credit risk | Fair value | Level 3 assets,2,1,publisherfree2read,Bronze,,undefined,
192,2-s2.0-85044308972,10.1017/aae.2017.25,S1074070817000256,,LOOKING beyond FARM LOAN APPROVAL DECISIONS: LOAN PRICING and NONPRICING TERMS for SOCIALLY DISADVANTAGED FARM BORROWERS,ar,Article,Escalante C.L.,60204061;60112528;60027272;60022612,USDA Farm Service Agency;College of Family &amp; Consumer Sciences;The University of Edinburgh;College of Agricultural and Environmental Sciences Athens Campus,"Washington, D.C.;Athens;Edinburgh;Athens",United States;United States;United Kingdom;United States,4,"Escalante, Cesar L.;Osinubi, Adenola;Dodson, Charles;Taylor, Carmina E.",8705433100;57201311250;56950234000;57201312450,60022612;60112528;60204061;60027272,2018-02-01,1 February 2018,Journal of Agricultural and Applied Economics,10740708,80793,20567405,Journal,50,1,,129-148,"This study utilizes Farm Service Agency lending data to verify if previous racial and gender bias allegations still persist in more recent lending decisions. Beyond loan approval decisions, this study focuses on trends in direct loan packaging terms for approved single proprietorship farm borrowers. Results indicate that although no significant disparities were noted in loan amounts and maturities prescribed for various racial and gender minority groups, nonwhite male and female borrowers were usually charged higher interest rates than the others. Loan pricing differentials could have been the lenders' strategy for price management of borrowers' credit risks.",,8,1,publisherfullgold,Gold,,undefined,
193,2-s2.0-85060499389,10.2991/ijcis.11.1.70,,,Credit risk prediction in an imbalanced social lending environment,ar,Article,Namvar A.,60028333;60023932,UNSW Sydney;University of Technology Sydney,Sydney;Sydney,Australia;Australia,4,"Namvar, Anahita;Siami, Mohammad;Rabhi, Fethi;Naderpour, Mohsen",57201151567;57216197056;6603656081;54795635500,60028333-60023932;60023932;60028333;60023932,2018-01-01,2018,International Journal of Computational Intelligence Systems,18756891,17800156712,18756883,Journal,11,1,,925-935,"Credit risk prediction is an effective way of evaluating whether a potential borrower will repay a loan, particularly in peer-to-peer lending where class imbalance problems are prevalent. However, few credit risk prediction models for social lending consider imbalanced data and, further, the best resampling technique to use with imbalanced data is still controversial. In an attempt to address these problems, this paper presents an empirical comparison of various combinations of classifiers and resampling techniques within a novel risk assessment methodology that incorporates imbalanced data. The credit predictions from each combination are evaluated with a G-mean measure to avoid bias towards the majority class, which has not been considered in similar studies. The results reveal that combining random forest and random under-sampling may be an effective strategy for calculating the credit risk associated with loan applicants in social lending markets.",Imbalance classification | Peer-to-peer lending | Resampling | Risk prediction,29,1,repositoryam,Green,,undefined,
194,2-s2.0-85057593807,,,,The algorithm game,re,Review,Bambauer J.,60010065;60002999,The University of Arizona;University of Haifa,Tucson;Haifa,United States;Israel,2,"Bambauer, Jane;Zarsky, Tal",55470007000;15849815700,60010065;60002999,2018-01-01,2018,Notre Dame Law Review,07453515,18575,,Journal,94,1,,1-48,"Most of the discourse on algorithmic decisionmaking, whether it comes in the form of praise or warning, assumes that algorithms apply to a static world. But automated decisionmaking is a dynamic process. Algorithms attempt to estimate some difficult-to-measure quality about a subject using proxies, and the subjects in turn change their behavior in order to game the system and get a better treatment for themselves (or, in some cases, to protest the system.) These behavioral changes can then prompt the algorithm to make corrections. The moves and countermoves create a dance that has great import to the fairness and efficiency of a decision-making process. And this dance can be structured through law. Yet existing law lacks a clear policy vision or even a coherent language to foster productive debate. This Article provides the foundation. We describe gaming and countergaming strategies using credit scoring, employment markets, criminal investigation, and corporate reputation management as key examples. We then show how the law implicitly promotes or discourages these behaviors, with mixed effects on accuracy, distributional fairness, efficiency, and autonomy.",,26,0,,,,undefined,
