,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
913,2-s2.0-84940991796,10.1057/jors.2015.43,,,When to rebuild or when to adjust scorecards,ar,Article,Jung K.M.,60025225;60010923,University of Southampton;Kyungsung University,Southampton;Busan,United Kingdom;South Korea,3,"Jung, Ki Mun;Thomas, Lyn C.;So, Mee Chi",11639673400;7403527520;56099950900,60010923;60025225;60025225,2015-10-07,7 October 2015,Journal of the Operational Research Society,01605682,22236,14769360,Journal,66,10,,1656-1668,"Data-based scorecards, such as those used in credit scoring, age with time and need to be rebuilt or readjusted. Unlike the huge literature on modelling the replacement and maintenance of equipment there have been hardly any models that deal with this problem for scorecards. This paper identifies an effective way of describing the predictive ability of the scorecard and from this describes a simple model for how its predictive ability will develop. Using a dynamic programming approach one is then able to find when it is optimal to rebuild and when to readjust a scorecard. Failing to readjust or rebuild a scorecard when they aged was one of the defects in credit scoring identified in the investigations into the sub-prime mortgage crisis.",behavioural scores | consumer credit risk | credit cards | maintenance | readjust,8,0,repositoryam,Green,,undefined,
914,2-s2.0-84945452974,10.1007/s00780-015-0272-0,,,Dynamic credit investment in partially observed markets,ar,Article,Capponi A.,60030162;60028218;60010261,Columbia University;Alma Mater Studiorum Università di Bologna;Washington University in St. Louis,New York;Bologna;St. Louis,United States;Italy;United States,3,"Capponi, Agostino;Figueroa-López, José E.;Pascucci, Andrea",8346937300;24528387300;6603770699,60030162;60010261;60028218,2015-10-01,1 October 2015,Finance and Stochastics,09492984,15495,,Journal,19,4,,891-939,"We consider the problem of maximizing the expected utility for a power investor who can allocate his wealth in a stock, a defaultable security, and a money market account. The dynamics of these security prices are governed by geometric Brownian motions modulated by a hidden continuous-time finite-state Markov chain. We reduce the partially observed stochastic control problem to a complete observation risk-sensitive control problem via the filtered regime switching probabilities. We separate the latter into predefault and postdefault dynamic optimization subproblems and obtain two coupled Hamilton–Jacobi–Bellman (HJB) partial differential equations. We prove the existence and uniqueness of a globally bounded classical solution to each HJB equation and give the corresponding verification theorem. We provide a numerical analysis showing that the investor increases his holdings in stock as the filter probability of being in high-growth regimes increases, and decreases his credit risk exposure as the filter probability of being in high default risk regimes gets larger.",Default risk | Filtering | Hidden Markov chain | Partial information | Risk-sensitive control,12,0,repositoryam,Green,NSF,1561141,National Science Foundation
915,2-s2.0-84941591715,10.1214/14-AAP1051,,,Explicit solution of an inverse first-passage time problem for lévy processes and counterparty credit risk,ar,Article,Davis M.H.A.,60015150,Imperial College London,London,United Kingdom,2,"Davis, M. H.A.;Pistorius, M. R.",56857806500;7005562223,60015150;60015150,2015-10-01,1 October 2015,Annals of Applied Probability,10505164,24710,,Journal,25,5,,2383-2415,"For a given Markov process X and survival function H on ℝ+, the inverse first-passage time problem (IFPT) is to find a barrier function b :ℝ+→ [-∞,+∞] such that the survival function of the first-passage time τb = inf{t ≥ 0 :X(t)<b(t)} is given by H. In this paper, we consider a version of the IFPT problem where the barrier is fixed at zero and the problem is to find an initial distribution μ and a time-change I such that for the time-changed process X I the IFPT problem is solved by a constant barrier at the level zero. For any Levy process X satisfying an exponential moment condition, we derive the solution of this problem in terms of λ-invariant distributions of the process X killed at the epoch of first entrance into the negative halfaxis. We provide an explicit characterization of such distributions, which is a result of independent interest. For a given multi-variate survival function H of generalized frailty type, we construct subsequently an explicit solution to the corresponding IFPT with the barrier level fixed at zero. We apply these results to the valuation of financial contracts that are subject to counterparty credit risk.",Counterparty risk | Credit risk | Inverse first-passage problem | Lévy process | Multi-variate first-passage times | Quasi-invariant distribution,3,1,repositoryam,Green,,undefined,
916,2-s2.0-84941025335,10.1007/s10690-015-9201-7,,,Perturbative Expansion Technique for Non-linear FBSDEs with Interacting Particle Method,ar,Article,Fujii M.,60025272,The University of Tokyo,Tokyo,Japan,2,"Fujii, Masaaki;Takahashi, Akihiko",55341353600;36057720700,60025272;60025272,2015-09-07,7 September 2015,Asia-Pacific Financial Markets,13872834,144968,,Journal,22,3,,283-304,"In this paper, we propose an efficient Monte Carlo implementation of a non-linear FBSDE as a system of interacting particles inspired by the idea of the branching diffusion method of McKean. It will be particularly useful to investigate large and complex systems, and hence it is a good complement of our previous work presenting an analytical perturbation procedure for generic non-linear FBSDEs. There appear multiple species of particles, where the first one follows the diffusion of the original underlying state, and the others the Malliavin derivatives with a grading structure. The number of branching points are capped by the order of perturbation, which is expected to make the scheme less numerically intensive. The proposed method can be applied to semi-linear problems, such as American options, credit and funding value adjustments, and even fully non-linear issues, such as the optimal portfolio problems in incomplete and/or constrained markets.",Asymptotic expansion | Branching diffusion | BSDE | FBSDE | Interacting particle method | Malliavin derivative,8,0,repositoryam,Green,JSPS,25380389,Japan Society for the Promotion of Science
917,2-s2.0-84938811135,10.1080/07362994.2015.1040890,,,Exponential Martingales and Changes of Measure for Counting Processes,ar,Article,Sokol A.,60030840,Københavns Universitet,Copenhagen,Denmark,2,"Sokol, Alexander;Hansen, Niels Richard",55752101200;8283971500,60030840;60030840,2015-09-03,3 September 2015,Stochastic Analysis and Applications,07362994,26928,15329356,Journal,33,5,,823-843,"We give sufficient criteria for the Doléans-Dade exponential of a stochastic integral with respect to a counting process local martingale to be a true martingale. The criteria are adapted particularly to the case of counting processes and are sufficiently weak to be useful and verifiable, as we illustrate by several examples. In particular, the criteria allow for the construction of for example nonexplosive Hawkes processes, counting processes with stochastic intensities depending on diffusion processes as well as inhomogeneous finite-state Markov processes.",Counting process | Exponential martingale | Girsanov | Intensity | Uniform integrability,14,0,repositoryam,Green,,undefined,
918,2-s2.0-84934923982,10.1016/j.jbankfin.2015.05.003,S0378426615001260,,Pricing and static hedging of American-style knock-in options on defaultable stocks,ar,Article,Vidal Nunes J.P.,60028300,Iscte – Instituto Universitário de Lisboa,Lisbon,Portugal,3,"Vidal Nunes, João Pedro;Ruas, João Pedro;Dias, José Carlos",25122718500;55831400900;26221720500,60028300;60028300;60028300,2015-09-01,"September 01, 2015",Journal of Banking and Finance,03784266,17472,,Journal,58,,,343-360,"This paper applies the static hedge portfolio approach (SHP) of Chung et al. (2013) in two new directions. First, the SHP approach is generalized from the constant elasticity of variance (CEV) model of Cox (1975) to the jump to default extended CEV (JDCEV) framework of Carr and Linetsky (2006). For this purpose, the recovery value of the American-style down-and-in put is hedged through the one attached to a European-style plain-vanilla contract whereas for an up-and-in put it is necessary to use the recovery component of the corresponding European-style up-and-in option. Second, the SHP methodology is adapted from single to double barrier American-style knock-in options by matching the value of the hedging portfolio along both lower and upper barriers. Finally, and to benchmark the accuracy of the novel SHP pricing solutions, the optimal stopping approach of Nunes (2009) is also extended to price American-style double knock-in options under the JDCEV framework. Such extension highlights the relevant credit derivative component embedded in American-style knock-in equity puts.",American-style knock-in options | CEV model | Default | JDCEV model | Static hedging,11,0,repositoryam,Green,,undefined,
919,2-s2.0-84937519732,10.1007/s00362-014-0606-6,,,Estimating doubly stochastic Poisson process with affine intensities by Kalman filter,ar,Article,De Genaro A.,60008088,Universidade de São Paulo,Sao Paulo,Brazil,2,"De Genaro, Alan;Simonis, Adilson",56206309300;7003897815,60008088;60008088,2015-08-23,23 August 2015,Statistical Papers,09325026,14233,,Journal,56,3,,723-748,"This paper proposes a Kalman filter formulation for parameter estimation of doubly stochastic Poisson processes (DSPP) with stochastic affine intensities. To achieve this aim, an analytical expression for the probability distribution functions of the corresponding DSPP for any intensity from the class of affine diffusions is obtained. More detailed results are provided for one- and two-factor Feller and Ornstein–Uhlenbeck diffusions. A Monte Carlo study indicates that the proposed method is a reliable procedure for moderate sample sizes. An empirical analysis of one- and two-factor Feller and Ornstein–Uhlenbeck models is carried out using high frequency transaction data.",Affine diffusion | Doubly stochastic Poisson process | Kalman filter | Order book,1,0,,,,undefined,
920,2-s2.0-84927952640,10.1016/j.ejor.2015.02.048,S037722171500168X,,"Collaborative forecasting, inventory hedging and contract coordination in dynamic supply risk management",ar,Article,Gao L.,60029526,"University of California, Riverside",Riverside,United States,1,"Gao, Long",55448949000,60029526,2015-08-16,16 August 2015,European Journal of Operational Research,03772217,22489,,Journal,245,1,,133-145,"We examine the intertemporal and decentralization effects on managing disruption risks in a supply chain with lost sales and fixed transportation cost. The disruption risk is continuously monitored via collaborative forecasting based on advance supply signals - such as financial health and operational viability. We first develop a Markov model to capture the nonstationary, volatile, and dynamic nature of the forecast evolution. We then integrate the forecast into a dynamic programming for inventory hedging under three hierarchies. We derive an easy-to-implement coordination contract and a simple policy structure that facilitates ex ante strategic planning and ex post dynamic execution. The optimal strategy is driven by properly balanced adaptiveness, resilience and intertemporal imperatives. It outperforms the conventional inventory hedging and lean management by reducing premature inventory holding in good times, and timely ramping up safety stock ahead of looming disruptions. The proposed subsidy contract can effectively address double marginalization and information concealment problems via risk sharing, power preserving, and Pareto improving. We show that dynamic forecast is valuable for high margin products, moderate fixed cost, and low demand volatility. Without coordination, mandating supply information sharing can exacerbate supply disruptions. The three instruments are strategic complements and most effective when deployed jointly. This research highlights the importance of integrating forecast, inventory, and contract instruments in managing supply risk dynamically. It also explains two rationales - the resilience and information imperatives - behind recent trends of onshoring and vertical integration.",Contract coordination | Dynamic programming | Inventory | Signal-based forecast | Supply risk,36,0,,,,undefined,
921,2-s2.0-84943179201,10.1371/journal.pone.0134992,,26270638,Modeling the dependency structure of integrated intensity processes,ar,Article,Ma Y.,60103616,Kongju National University,Gongju,South Korea,1,"Ma, Yong Ki",55658733400,60103616,2015-08-13,13 August 2015,PLoS ONE,,10600153309,19326203,Journal,10,8,e0134992,,"This paper studies an important issue of dependence structure. To model this structure, the intensities within the Cox processes are driven by dependent shot noise processes, where jumps occur simultaneously and their sizes are correlated. The joint survival probability of the integrated intensities is explicitly obtained from the copula with exponential marginal distributions. Subsequently, this result can provide a very useful guide for credit risk management.",,3,1,repositoryam,Green,,K-15-L01-C03-S01,
922,2-s2.0-84952705316,10.1002/9781119184584,,,Basic Stochastic Processes,bk,Book,Devolder P.,,,,,3,"Devolder, Pierre;Janssen, Jacques;Manca, Raimondo",8840441000;7202776646;6602264274,,2015-08-07,"August 07, 2015",Basic Stochastic Processes,,21100433527,,Book,,,,1-313,"This book presents basic stochastic processes, stochastic calculus including Lévy processes on one hand, and Markov and Semi Markov models on the other. From the financial point of view, essential concepts such as the Black and Scholes model, VaR indicators, actuarial evaluation, market values, fair pricing play a central role and will be presented. The authors also present basic concepts so that this series is relatively self-contained for the main audience formed by actuaries and particularly with ERM (enterprise risk management) certificates, insurance risk managers, students in Master in mathematics or economics and people involved in Solvency II for insurance companies and in Basel II and III for banks.",,10,0,,,,undefined,
923,2-s2.0-84954327748,10.1007/978-3-319-20693-6,,,Queues and lévy fluctuation theory,bk,Book,Debicki K.,60016147;60010368,University of Wroclaw;Korteweg-de Vries Instituut voor Wiskunde,Wroclaw;Amsterdam,Poland;Netherlands,2,"Debicki, Krzysztof;Mandjes, Michel",35609713500;7003783221,60016147;60010368,2015-08-06,"August 06, 2015",Queues and Lévy Fluctuation Theory,,21100438046,,Book,,,,1-255,"The book provides an extensive introduction to queueing models driven by Lévy-processes as well as a systematic account of the literature on Lévy-driven queues. The objective is to make the reader familiar with the wide set of probabilistic techniques that have been developed over the past decades, including transform-based techniques, martingales, rate-conservation arguments, change-of-measure, importance sampling, and large deviations. On the application side, it demonstrates how Lévy traffic models arise when modelling current queueing-type systems (as communication networks) and includes applications to finance. Queues and Lévy Fluctuation Theory will appeal to postgraduate students and researchers in mathematics, computer science, and electrical engineering. Basic prerequisites are probability theory and stochastic processes.",,59,0,repositoryam,Green,,undefined,
924,2-s2.0-84946169184,10.1016/j.spl.2015.04.015,S016771521500125X,,Weak convergence of equity derivatives pricing with default risk,ar,Article,Qiao G.,60021200;60010421,East China Normal University;Southwest Jiaotong University,Shanghai;Chengdu,China;China,2,"Qiao, Gaoxiu;Yao, Qiang",56924577900;35207117500,60010421;60021200,2015-08-01,"August 01, 2015",Statistics and Probability Letters,01677152,14794,,Journal,103,,,46-56,"This paper presents a discrete-time equity derivatives pricing model with default risk in a no-arbitrage framework. Using the equity-credit reduced form approach where default intensity mainly depends on the firm's equity value, we deduce the Arrow-Debreu state prices and the explicit pricing result in discrete time after embedding default risk in the pricing model. We prove that the discrete-time defaultable equity derivatives pricing has convergence stability, and it converges weakly to the continuous-time pricing results.",Default risk | Hazard process | Weak convergence,0,0,repositoryam,Green,NSFC,B14019,Higher Education Discipline Innovation Project
925,2-s2.0-84940572198,10.18637/jss.v066.i06,,,Semimarkov: An R package for parametric estimation in multi-state semi-markov models,ar,Article,Król A.,60102125;60001422,Université de Bordeaux;Sorbonne Université,Bordeaux;Paris,France;France,2,"Król, Agnieszka;Saint-Pierre, Philippe",56810653500;8089417900,60102125;60001422,2015-08-01,1 August 2015,Journal of Statistical Software,15487660,12137,,Journal,66,6,,1-16,"Multi-state models provide a relevant tool for studying the observations of a continuoustime process at arbitrary times. Markov models are often considered even if semi-Markov are better adapted in various situations. Such models are still not frequently applied mainly due to lack of available software. We have developed the R package SemiMarkov to fit homogeneous semi-Markov models to longitudinal data. The package performs maximum likelihood estimation in a parametric framework where the distributions of the sojourn times can be chosen between exponential, Weibull or exponentiated Weibull. The package computes and displays the hazard rates of sojourn times and the hazard rates of the semi-Markov process. The effects of covariates can be studied with a Cox proportional hazards model for the sojourn times distributions. The number of covariates and the distribution of sojourn times can be specified for each possible transition providing a great exibility in a model's definition. This article presents parametric semi-Markov models and gives a detailed description of the package together with an application to asthma control.",Asthma | Exponentiated weibull distribution | Multi-state semi-markov models | Parametric estimation | R,22,1,repositoryam,Green,,undefined,
926,2-s2.0-84928889622,10.1016/j.jbankfin.2015.03.008,S0378426615000849,,A quantification method for the collection effect on consumer term loans,ar,Article,He P.,60117796;60006371,"School of Management, Zhejiang University;University of Michigan-Dearborn",Hangzhou;Dearborn,China;United States,3,"He, Ping;Hua, Zhongsheng;Liu, Zhixin",36138563300;7101891495;55714816100,60117796;60117796;60006371,2015-08-01,"August 01, 2015",Journal of Banking and Finance,03784266,17472,,Journal,57,,,17-26,"Modeling state transitions of loan accounts as Markov transition matrixes, we propose a method for detecting the significance and quantifying the magnitude of collection effects on consumer term loan accounts. Quantification of the collection effect provides a theoretical basis for making optimal collection decisions with respect to loan accounts. A parameterization process is presented to reduce the number of parameters required to estimate. The quantification process consists of two steps. First, a Chi-square test detects whether the transition probability distributions with and without collection differ significantly. Second, a regression and a t-test are used to assess the magnitude of the collection effect. Application of this method to quantify collection effects in a Chinese automobile loan financing company shows that the method is able to recognize the magnitude and significance of collection effects. This paper further sets forth suggestions on how to design an experiment for necessary data collection.",Collection effect | Consumer term loan | Markov transition matrix,4,0,,,NSFC,71090401/71090400,National Natural Science Foundation of China
927,2-s2.0-84938218037,10.1140/epjb/e2015-60324-x,,,Google matrix of the world network of economic activities,ar,Article,Kandiah V.,60027245;60015357,Université Toulouse III - Paul Sabatier;World Trade Organization,Toulouse;Geneva,France;Switzerland,3,"Kandiah, Vivek;Escaith, Hubert;Shepelyansky, Dima L.",55308619000;8422274300;35576778000,60027245-60015357;60015357;60027245,2015-07-29,29 July 2015,European Physical Journal B,14346028,27542,14346036,Journal,88,7,186,,"Using the new data from the OECD-WTO world network of economic activities we construct the Google matrix G of this directed network and perform its detailed analysis. The network contains 58 countries and 37 activity sectors for years 1995 and 2008. The construction of G, based on Markov chain transitions, treats all countries on equal democratic grounds while the contribution of activity sectors is proportional to their exchange monetary volume. The Google matrix analysis allows to obtain reliable ranking of countries and activity sectors and to determine the sensitivity of CheiRank-PageRank commercial balance of countries in respect to price variations and labor cost in various countries. We demonstrate that the developed approach takes into account multiplicity of network links with economy interactions between countries and activity sectors thus being more efficient compared to the usual export-import analysis. The spectrum and eigenstates of G are also analyzed being related to specific activity communities of countries.",Statistical and Nonlinear Physics,5,0,repositoryam,Green,FP7,288956,Seventh Framework Programme
928,2-s2.0-85017554706,10.1002/9781118949092,,,Inside Volatility Filtering: Secrets of the Skew: Second Edition,bk,Book,Javaheri A.,60030528;60003261,Baruch College;Courant Institute of Mathematical Sciences,New York;New York,United States;United States,1,"Javaheri, Alireza",8284008000,60003261-60030528,2015-07-28,28 July 2015,Inside Volatility Filtering: Secrets of the Skew: Second Edition,,21100807142,,Book,,,,1-294,"A new, more accurate take on the classical approach to volatility evaluation Inside Volatility Filtering presents a new approach to volatility estimation, using financial econometrics based on a more accurate estimation of the hidden state. Based on the idea of ""filtering"", this book lays out a two-step framework involving a Chapman-Kolmogorov prior distribution followed by Bayesian posterior distribution to develop a robust estimation based on all available information. This new second edition includes guidance toward basing estimations on historic option prices instead of stocks, as well as Wiener Chaos Expansions and other spectral approaches. The author's statistical trading strategy has been expanded with more in-depth discussion, and the companion website offers new topical insight, additional models, and extra charts that delve into the profitability of applied model calibration. You'll find a more precise approach to the classical time series and financial econometrics evaluation, with expert advice on turning data into profit. Financial markets do not always behave according to a normal bell curve. Skewness creates uncertainty and surprises, and tarnishes trading performance, but it's not going away. This book shows traders how to work with skewness: how to predict it, estimate its impact, and determine whether the data is presenting a warning to stay away or an opportunity for profit. Base volatility estimations on more accurate data Integrate past observation with Bayesian probability Exploit posterior distribution of the hidden state for optimal estimation Boost trade profitability by utilizing ""skewness"" opportunities Wall Street is constantly searching for volatility assessment methods that will make their models more accurate, but precise handling of skewness is the key to true accuracy. Inside Volatility Filtering shows you a better way to approach non-normal distributions for more accurate volatility estimation.",,5,0,,,,undefined,
929,2-s2.0-84937812576,10.1007/s00780-015-0265-z,,,Forward equations for option prices in semimartingale models,ar,Article,Bentata A.,60111003,"Laboratoire de Probabilités, Statistique et Modélisation",Paris,France,2,"Bentata, Amel;Cont, Rama",56707422600;6602945666,60111003;60111003,2015-07-24,24 July 2015,Finance and Stochastics,09492984,15495,,Journal,19,3,,617-651,We derive a forward partial integro-differential equation for prices of call options in a model where the dynamics of the underlying asset under the pricing measure is described by a—possibly discontinuous—semimartingale. This result generalizes Dupire’s forward equation to a large class of non-Markovian models with jumps.,Call option | Dupire equations | Forward equation | Jump process | Markovian projection | Option pricing | Semimartingale | Tanaka–Meyer formula,9,0,repositoryam,Green,,undefined,
930,2-s2.0-84937468342,10.1063/1.4926516,,26203016,Efficient maximum likelihood parameterization of continuous-time Markov processes,ar,Article,McGibbon R.,60012708,Stanford University,Palo Alto,United States,2,"McGibbon, Robert T.;Pande, Vijay S.",37012700700;7004966384,60012708;60012708,2015-07-21,21 July 2015,Journal of Chemical Physics,00219606,28134,,Journal,143,3,034109,,"Continuous-time Markov processes over finite state-spaces are widely used to model dynamical processes in many fields of natural and social science. Here, we introduce a maximum likelihood estimator for constructing such models from data observed at a finite time interval. This estimator is dramatically more efficient than prior approaches, enables the calculation of deterministic confidence intervals in all model parameters, and can easily enforce important physical constraints on the models such as detailed balance. We demonstrate and discuss the advantages of these models over existing discrete-time Markov models for the analysis of molecular dynamics simulations.",,20,1,repositoryam,Green,NIGMS,R01GM062868,National Institute of General Medical Sciences
931,2-s2.0-84939999989,10.1016/j.eswa.2015.02.018,S0957417415001177,,Solving the mean-variance customer portfolio in Markov chains using iterated quadratic/Lagrange programming: A credit-card customer limits approach,ar,Article,Sánchez E.,60019176;60017323,Instituto Politécnico Nacional;Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional,Mexico;Mexico,Mexico;Mexico,3,"Sánchez, Emma M.;Clempner, Julio B.;Poznyak, Alexander S.",56555838100;15022032600;35560868600,60017323;60019176;60017323,2015-07-15,15 July 2015,Expert Systems with Applications,09574174,24201,,Journal,42,12,,5315-5327,"In this paper we present a new mean-variance customer portfolio optimization algorithm for a class of ergodic finite controllable Markov chains. In order to have a realistic result we propose an iterated two-step method for solving the given portfolio constraint problem: (a) the first step is designed to optimize the nonlinear problem using a quadratic programming method for finding the long run fraction of the time that the system is in a given state (segment) and an action (promotion) is chosen and, (b) the second step is designed to find the optimal number of customers using a Lagrange programming approach. Both steps are based on the c-variable method to make the problem computationally tractable and obtain the optimal solution for the customer portfolio. The Tikhonov's regularization method is used to ensure the convergence of the objective-function to a single optimal portfolio solution. We prove that the proposed method converges by the Weierstrass theorem: the objective function of the mean-variance customer portfolio problem decreases, it is monotonically non-decreasing and bounded from above. In addition, for solving the customer portfolio problem we consider both, a constant risk-aversion restriction and budget limitations. The constraints imposed by the system produce mixed strategies. Effectiveness of the proposed method is successfully demonstrated theoretically and by a simulated experiment related with credit-card and customer-credit limits approach for a bank.",Credit-card portfolios | Credit-risk management | Customer-credit limits | Markov chains | Mean-variance portfolio | Optimization | Quadratic Lagrange programming,12,0,,,,undefined,
932,2-s2.0-84937390830,10.1093/imaman/dpt028,,,Explicit formulas for pricing credit-linked notes with counterparty risk under reduced-form framework,ar,Article,Ge L.,60010432,Soochow University,Suzhou,China,3,"Ge, Lei;Qian, Xiaosong;Yue, Xingye",56727432600;9240897200;7102732712,60010432;60010432;60010432,2015-07-01,1 July 2015,IMA Journal of Management Mathematics,1471678X,23148,14716798,Journal,26,3,,325-344,"A credit-linked note (CLN) is a type of credit derivative, constructed with a bond and an embedded credit default swap, which allows the issuer to transfer a specific credit risk to credit investors. In this paper, we model CLNs with and without counterparty risk in the reduced-form framework. For CLNs with counterparty risk, we consider two different scenarios, i.e. the issuer of CLNs and reference assets have either positive correlation or negative correlation. Assuming the interest rate follows the Cox-Ingersoll-Ross (CIR) model (Cox et al., 1985) and the default events mainly depend on the interest rate, we model the two different correlations. Explicit formulas for value functions are obtained through a partial differential equation approach. In addition, counterparty valuation adjustment and the dependence on related parameters are also investigated.",credit-linked note | CVA | reduced-form,7,0,,,,undefined,
933,2-s2.0-84937159507,,,,Market share modelling and forecasting using markov chains and alternative models,ar,Article,Chan K.C.,60028333;60006925,UNSW Sydney;La Trobe University,Sydney;Melbourne,Australia;Australia,1,"Chan, Ka Ching",57194227117,60006925-60028333,2015-07-01,1 July 2015,"International Journal of Innovative Computing, Information and Control",13494198,12000154489,,Journal,11,4,,1205-1218,"Markov chain has been a. popular approach for market share modelling and forecasting in many industries. This paper presents four mathematical models for the same market share problem based on different underlying assumptions. The four models include a homogeneous Markov model, a time-varying Markov model, a new extended time-varying Markov model, and a novel non-Markov model. A numerical example in the telecommunications industry is included to illustrate that all four models can be used, for market share forecasting. Although Markov models are popular, forecasters should, be cautious in choosing Markov or the alternative models for their problems in hand. In order to achieve the best forecasting results, forecasters should, have in-depth understanding of the industries, market conditions, and trends, then make appropriate assumptions, and apply or even develop the most suitable models.",Brand switching | Competition | Forecasting | Market share | Markov chain,8,0,,,,undefined,
934,2-s2.0-84936213053,10.1111/boer.12002,,,From discrete to continuous-time transition matrices in intra-distribution dynamics analysis: An application to per capita wealth in europe,ar,Article,Hierro M.,60015179,Universidad de Cantabria,Santander,Spain,2,"Hierro, María;Maza, Adolfo",57211248506;8909563100,60015179;60015179,2015-07-01,1 July 2015,Bulletin of Economic Research,03073378,20097,14678586,Journal,67,3,,227-235,"Previous studies focusing on the intra-distribution dynamics analysis have usually computed, in a Markov chain framework, discrete-time transition matrices. Such an approach, however, can involve some limitations, especially when using stock variables. In order to illustrate the importance of the time-scale issue when estimating transition matrices, this paper applies both discrete and continuous-time approaches to a set of cross-national European data on per capita wealth for the period 2000-10. The results reveal, on the one hand, that the continuous-time estimation provides a most accurate estimation of transition probabilities and, on the other, that the differences between both approaches are especially remarkable in the long-term equilibrium distribution.",Continuous-time estimation | Ergodic distribution | Intra-distribution dynamics | Transition intensities | Transition probabilities,0,0,repositoryam,Green,,undefined,
935,2-s2.0-84932194518,10.1002/for.2326,,,A method of retail mortgage stress testing: Based on time-frame and magnitude analysis,ar,Article,Liu C.,60018540;60016251;106164012,Southwestern University of Finance and Economics;Louisiana Tech University;Sichuan Branch,Chengdu;Ruston;Chengdu,China;United States;China,3,"Liu, Chang;Nassar, Raja;Guo, Min",57191678019;7007146475;55599830500,60018540;60016251;106164012,2015-07-01,1 July 2015,Journal of Forecasting,02776693,20606,1099131X,Journal,34,4,,261-274,"In this study, a non-stationary Markov chain model and a vector autoregressive moving average with exogenous variables coupled with a logistic function (VARMAX-L) are used to analyze and predict the stability of a retail mortgage portfolio, based on the stress test framework. The method introduced in this paper can be used to forecast the transition probabilities in a retail mortgage over pre-specified states, given a shock with a certain magnitude. Hence this method provides a dynamic picture of the portfolio transition process through which one can assess its behavior over time. While the paper concentrates on retail mortgages, the methodology of this study can be adapted also to analyze other credit products in banks.",asset distribution | non-stationary Markov chain | retail mortgages | VARMAX-L modeling,1,0,,,,undefined,
936,2-s2.0-85027937912,10.1109/TR.2015.2413031,,,Semi-markov process-based integrated importance measure for multi-state systems,ar,Article,Dui H.,60030835;60018554;60005465;60003977,University of Alberta;Zhengzhou University;University of Electronic Science and Technology of China;Northwestern Polytechnical University,Edmonton;Zhengzhou;Chengdu;Xi'an,Canada;China;China;China,4,"Dui, Hongyan;Si, Shubin;Zuo, Ming J.;Sun, Shudong",25959546400;14520736900;7007129577;56482524600,60018554;60003977;60005465-60030835;60003977,2015-06-01,1 June 2015,IEEE Transactions on Reliability,00189529,17387,,Journal,64,2,7080918,754-765,"Importance measures in reliability engineering are used to identify weak components of a system and signify the roles of components in contributing to proper functioning of the system. Recently, an integrated importance measure (IIM) has been proposed to evaluate how the transition of component states affects the system performance based on the probability distributions and transition rates of component states. In the system operation phase, the bathtub curve presents the change of the transition rate of component states with time, which can be described by three different Weibull distributions. The behavior of a system under such distributions can be modeled by the semi-Markov process. So, based on the reported IIM equations of component states, this paper studies how the transition of component states affects system performance under the semi-Markov process. This measure can provide useful information for preventive actions (such as monitoring enhancement, construction improvement, etc.), and provide support to improve system performance. Finally, a simple numerical example is presented to illustrate the utilization of the proposed method.",Component state | importance measure | multi- state system | semi-Markov processes,78,0,,,,undefined,
937,2-s2.0-84939947479,10.1016/j.spa.2014.11.018,S0304414914003044,,A cubature based algorithm to solve decoupled McKean-Vlasov forward-backward stochastic differential equations,ar,Article,Chaudru De Raynal P.E.,60110693,Université Côte d'Azur,Nice,France,2,"Chaudru De Raynal, P. E.;Garcia Trillos, C. A.",57193717413;56502426100,60110693;60110693,2015-06-01,1 June 2015,Stochastic Processes and their Applications,03044149,26929,,Journal,125,6,,2206-2255,"We propose a new algorithm to approximate weakly the solution of a McKean-Vlasov SDE. Based on the cubature method of Lyons and Victoir (2004), the algorithm is deterministic differing from the usual methods based on interacting particles. It can be parametrized in order to obtain a given order of convergence. Then, we construct implementable algorithms to solve decoupled Forward-Backward Stochastic Differential equations (FBSDE) of McKean-Vlasov type, which appear in some stochastic control problems in a mean field environment. We give two algorithms and show that they have convergence of order one and two under appropriate regularity conditions.",BSDE | Cubature | McKean-Vlasov processes | Mean field games | Non-local | PDE,15,1,repositoryam,Green,CNRS,undefined,Royal Society
