,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
554,2-s2.0-77956619458,10.1016/j.eswa.2010.06.048,S095741741000552X,,A comparative assessment of ensemble learning for credit scoring,ar,Article,Wang G.,60013983;60013789;60002836,City University of Hong Kong;Beihang University;Hefei University of Technology,Hong Kong;Beijing;Hefei,Hong Kong;China;China,4,"Wang, Gang;Hao, Jinxing;Ma, Jian;Jiang, Hongbing",57219101790;23667233000;7406202838;55577310400,60002836-60013983;60013983-60013789;60013983;60013983,2011-01-01,January 2011,Expert Systems with Applications,09574174,24201,,Journal,38,1,,223-230,"Both statistical techniques and Artificial Intelligence (AI) techniques have been explored for credit scoring, an important finance activity. Although there are no consistent conclusions on which ones are better, recent studies suggest combining multiple classifiers, i.e., ensemble learning, may have a better performance. In this study, we conduct a comparative assessment of the performance of three popular ensemble methods, i.e., Bagging, Boosting, and Stacking, based on four base learners, i.e., Logistic Regression Analysis (LRA), Decision Tree (DT), Artificial Neural Network (ANN) and Support Vector Machine (SVM). Experimental results reveal that the three ensemble methods can substantially improve individual base learners. In particular, Bagging performs better than Boosting across all credit datasets. Stacking and Bagging DT in our experiments, get the best performance in terms of average accuracy, type I error and type II error. © 2010 Elsevier Ltd. All rights reserved.",Bagging | Boosting | Credit scoring | Ensemble learning | Stacking,374,0,,,ITF,GHP/006/07,Innovation and Technology Fund
555,2-s2.0-78650275517,10.1109/ICIFE.2010.5609281,,,Combined model of empirical study for credit risk management,cp,Conference Paper,Han L.,60013789;109724607,"Beihang University;Rainier Technology Co., Ltd.",Beijing;Beijing,China;China,3,"Han, Lu;Han, Liyan;Zhao, Hongwei",36680025700;9432332800;55715888600,60013789;60013789;109724607,2010-12-23,2010,"Proceedings - 2010 2nd IEEE International Conference on Information and Financial Engineering, ICIFE 2010",,19700182918,,Conference Proceeding,,,5609281,189-192,"In this paper, we studied the two most commonly used artificial intelligence methods (Multilayer Perceptron and Radial Basis Function network) to build the credit scoring model of applications, and analyzed the most important restraining factors of the applications of neural network which is the exponential increase in the variables bringing the model over-complex. On this basis, the author combines econometric analysis of the experience, through logistic regression the model can filter the variables with a high degree of correlation, which greatly reduces the complexity of the model, while the model has a better explanation, and thus improve the effect of neural network prediction models. The method can also be used for a variety of artificial intelligence applications to improve forecast model results. © 2010 IEEE.",Credit risk | Logistic regression | Multilayer perceptron | Neural networks | Radial basis function,4,0,,,,undefined,
556,2-s2.0-78650096173,10.1007/978-3-642-17080-5_20,,,Learning without default: A study of one-class classification and the low-default portfolio problem,cp,Conference Paper,Kennedy K.,60012873,Technological University Dublin,Dublin,Ireland,3,"Kennedy, Kenneth;Mac Namee, Brian;Delany, Sarah Jane",57198245152;33568100700;10043317900,60012873;60012873;60012873,2010-12-20,2010,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,6206 LNAI,,,174-187,"This paper asks at what level of class imbalance one-class classifiers outperform two-class classifiers in credit scoring problems in which class imbalance, referred to as the low-default portfolio problem, is a serious issue. The question is answered by comparing the performance of a variety of one-class and two-class classifiers on a selection of credit scoring datasets as the class imbalance is manipulated. We also include random oversampling as this is one of the most common approaches to addressing class imbalance. This study analyses the suitability and performance of recognised two-class classifiers and one-class classifiers. Based on our study we conclude that the performance of the two-class classifiers deteriorates proportionally to the level of class imbalance. The two-class classifiers outperform one-class classifiers with class imbalance levels down as far as 15% (i.e. the imbalance ratio of minority class to majority class is 15:85). The one-class classifiers, whose performance remains unvaried throughout, are preferred when the minority class constitutes approximately 2% or less of the data. Between an imbalance of 2% to 15% the results are not as conclusive. These results show that one-class classifiers could potentially be used as a solution to the low-default portfolio problem experienced in the credit scoring domain. © 2010 Springer-Verlag.",,18,0,repositoryam,Green,,undefined,
557,2-s2.0-84900152594,10.4018/978-1-61520-629-2.ch007,,,Empirical evaluation of ensemble learning for credit scoring,ch,Book Chapter,Wang G.,60116864;60013983;60009860,School of Management Fudan University;City University of Hong Kong;Fudan University,Shanghai;Hong Kong;Shanghai,China;Hong Kong;China,4,"Wang, Gang;Hao, Jin Xing;Ma, Jian;Huang, Li Hua",57219101790;23667233000;7406202838;8625434100,60009860-60013983;60013983;60013983;60116864,2010-12-01,2010,Business Intelligence in Economic Forecasting: Technologies and Techniques,,21100310648,,Book,,,,118-137,"Credit scoring is an important finance activity. Both statistical techniques and Artificial Intelligence (AI) techniques have been explored for this topic. But different techniques have different advantages and disadvantages on different datasets. Recent studies draw no consistent conclusions to show that one technique is superior to the other, while they suggest combining multiple classifiers, i.e., ensemble learning, may have a better performance. In this study, we conduct an empirical evaluation of the performance of three popular ensemble methods, i.e., bagging, boosting, and stacking, based on four base learners, i.e., Logistic Regression Analysis (LRA), Decision Tree (DT), Artificial Neural Network (ANN) and Support Vector Machine (SVM). The experiment uses the credit dataset including 239 companies' financial records from China, collected by the Industrial and Commercial Bank of China. Results reveal that ensemble learning can substantially improve individual base learners. Stacking, in our experiments, gets the best performance in terms of all six performance indicators, i.e., type I error, type II error, average accuracy, precision, recall, and F-value. © 2010, IGI Global.",,1,0,,,,undefined,
558,2-s2.0-79959420379,10.1109/CEC.2010.5586346,,,An artificial immune system for extracting fuzzy rules in credit scoring,cp,Conference Paper,Kamalloo E.,60032053,Tarbiat Modares University,Tehran,Iran,2,"Kamalloo, Ehsan;Abadeh, Mohammad Saniee",57219542708;55663643400,60032053;60032053,2010-12-01,2010,"2010 IEEE World Congress on Computational Intelligence, WCCI 2010 - 2010 IEEE Congress on Evolutionary Computation, CEC 2010",,19900192107,,Conference Proceeding,,,5586346,,"Various credit scoring models have been proposed to estimate credit risk of loan applicants. Recently, the use of artificial immune systems (AIS) in credit problems has been increased. AIS is inspired from natural immune system which has the ability of determining self from non-self. The aim of this study is constructing an AIS-based model to extract fuzzy rules to predict the likelihood of customers such as good/bad payer. The rules have made our model human-understandable which helps experts to organize their knowledge from the domain. We use Weka data mining software to compare our classifier with several well-known classifiers. The evaluation criterias which have been used in this paper are average correct classification rate, precision, recall and f-measure. The experiments were performed on Australian and German Credit Approval datasets. The results demonstrate that proposed AIS-based classifier has high accuracy and interpretability which makes it competitive to several well-known classification systems. © 2010 IEEE.",,4,0,,,,undefined,
559,2-s2.0-78751504851,10.1109/IECON.2010.5675097,,,Artificial metaplasticity: An approximation to credit scoring modeling,cp,Conference Paper,Marin-De-La-Barcena A.,60028442,Universidad Politécnica de Madrid,Madrid,Spain,5,"Marin-De-La-Barcena, Amparo;Marcano-Cedeño, Alexis;Jimenez-Trillo, Juan;Piñuela, Juan A.;Andina, Diego",36810075100;32667916300;36246226500;12345156600;55962197500,60028442;60028442;60028442;60028442;60028442,2010-12-01,2010,IECON Proceedings (Industrial Electronics Conference),,56670,,Conference Proceeding,,,5675097,2817-2822,"Risk Management improvement and credit risk evaluation are turning core areas of concern within the financial and banking industries. Specifically credit scoring, as one of the key analytical techniques in credit risk evaluation is envisioned as an arena in which the application of Artificial Intelligence (IA) and Neural systems has high potential for development. This paper contributes by presenting a novel Neural based approach to enhance credit scoring modeling inspired by the biological metaplasticity property of neurons. © 2010 IEEE.",,0,0,,,,undefined,
560,2-s2.0-77953188096,10.1145/1754428.1754432,,,Data mining for discrimination discovery,ar,Article,Ruggieri S.,60028868,Università di Pisa,Pisa,Italy,3,"Ruggieri, Salvatore;Pedreschi, Dino;Turini, Franco",35240601200;6603935985;7004433304,60028868;60028868;60028868,2010-05-01,1 May 2010,ACM Transactions on Knowledge Discovery from Data,15564681,5800173377,1556472X,Journal,4,2,9,,"In the context of civil rights law, discrimination refers to unfair or unequal treatment of people based on membership to a category or a minority, without regard to individual merit. Discrimination in credit, mortgage, insurance, labor market, and education has been investigated by researchers in economics and human sciences. With the advent of automatic decision support systems, such as credit scoring systems, the ease of data collection opens several challenges to data analysts for the fight against discrimination. In this article, we introduce the problem of discovering discrimination through data mining in a dataset of historical decision records, taken by humans or by automatic systems. We formalize the processes of direct and indirect discrimination discovery by modelling protected-by-law groups and contexts where discrimination occurs in a classification rule based syntax. Basically, classification rules extracted from the dataset allow for unveiling contexts of unlawful discrimination, where the degree of burden over protected-by-law groups is formalized by an extension of the lift measure of a classification rule. In direct discrimination, the extracted rules can be directly mined in search of discriminatory contexts. In indirect discrimination, the mining process needs some background knowledge as a further input, for example, census data, that combined with the extracted rules might allow for unveiling contexts of discriminatory decisions. A strategy adopted for combining extracted classification rules with background knowledge is called an inference model. In this article, we propose two inference models and provide automatic procedures for their implementation. An empirical assessment of our results is provided on the German credit dataset and on the PKDD Discovery Challenge 1999 financial dataset. © 2010 ACM.",Classification rules | Discrimination,107,0,repositoryam,Green,,undefined,
561,2-s2.0-77951065734,10.1002/int.20411,,,Maximum entropy inference for mixed continuous-discrete variables,ar,Article,Singer H.,60020621,FernUniversität in Hagen,Hagen,Germany,1,"Singer, Hermann",57196682175,60020621,2010-04-23,2010,International Journal of Intelligent Systems,08848173,24305,1098111X,Journal,25,4,,345-364,"We represent knowledge by probability distributions of mixed continuous and discrete variables. From the joint distribution of all items, one can compute arbitrary conditional distributions, which may be used for prediction. However, in many cases only some marginal distributions, inverse probabilities, or moments are known. Under these conditions, a principle is needed to determine the full joint distribution of all variables. The principle of maximum entropy (Jaynes, Phys Rev 1957;106:620-630 and 1957;108:171-190; Jaynes, Probability Theory-The Logic of Science, Cambridge, UK: Cambridge University Press, 2003; Haken, Synergetics, Berlin: Springer-Verlag, 1977; Guiasu and Shenitzer, Math Intell 1985;117:83-106) ensures an unbiased estimation of the full multivariate relationships by using only known facts. For the case of discrete variables, the expert shell SPIRIT implements this approach (cf. Rödder, Artif Intell 2000;117:83-106; Rödder and Meyer, in Proceedings of the 12th Conference on Uncertainty in Artificial Intelligence, San Francisco, CA, 2006; Rödder et al., Logical J IGPL 2006;14(3):483-500). In this paper, the approach is generalized to continuous and mixed continuous-discrete distributions and applied to the problem of credit scoring. © 2010 Wiley Periodicals, Inc.",,3,0,,,,undefined,
562,2-s2.0-77249174228,10.1109/TSMCC.2009.2033566,,,A survey on the application of genetic programming to classification,re,Review,Espejo P.,60027844;60003138,Universidad de Granada;Universidad de Córdoba,Granada;Cordoba,Spain;Spain,3,"Espejo, Pedro G.;Ventura, Sebastián;Herrera, Francisco",15753438700;8846948400;7102347190,60003138;60003138;60027844,2010-03-01,March 2010,"IEEE Transactions on Systems, Man and Cybernetics Part C: Applications and Reviews",10946977,12957,,Journal,40,2,5340522,121-144,"Classification is one of the most researched questions in machine learning and data mining. A wide range of real problems have been stated as classification problems, for example credit scoring, bankruptcy prediction, medical diagnosis, pattern recognition, text categorization, software quality assessment, and many more. The use of evolutionary algorithms for training classifiers has been studied in the past few decades. Genetic programming (GP) is a flexible and powerful evolutionary technique with some features that can be very valuable and suitable for the evolution of classifiers. This paper surveys existing literature about the application of genetic programming to classification, to show the different ways in which this evolutionary algorithm can help in the construction of accurate and reliable classifiers. © 2009 IEEE.",Classification | Decision trees | Ensemble classifiers | Feature construction | Feature selection | Genetic programming (GP) | Rule-based systems,432,0,,,MICYT,TIN2008-06681-C06-01,Ministerio de Ciencia y Tecnología
563,2-s2.0-70349299929,10.1016/j.ejor.2009.03.008,S0377221709001532,,Subagging for credit scoring models,ar,Article,Paleologo G.,60029158;60021293,IBM Research - Zurich;International Business Machines,Ruschlikon;Armonk,Switzerland;United States,3,"Paleologo, Giuseppe;Elisseeff, André;Antonini, Gianluca",6603441624;55967867500;8694473900,60021293;60029158;60029158,2010-03-01,1 March 2010,European Journal of Operational Research,03772217,22489,,Journal,201,2,,490-499,"The logistic regression framework has been for long time the most used statistical method when assessing customer credit risk. Recently, a more pragmatic approach has been adopted, where the first issue is credit risk prediction, instead of explanation. In this context, several classification techniques have been shown to perform well on credit scoring, such as support vector machines among others. While the investigation of better classifiers is an important research topic, the specific methodology chosen in real world applications has to deal with the challenges arising from the real world data collected in the industry. Such data are often highly unbalanced, part of the information can be missing and some common hypotheses, such as the i.i.d. one, can be violated. In this paper we present a case study based on a sample of IBM Italian customers, which presents all the challenges mentioned above. The main objective is to build and validate robust models, able to handle missing information, class unbalancedness and non-iid data points. We define a missing data imputation method and propose the use of an ensemble classification technique, subagging, particularly suitable for highly unbalanced data, such as credit scoring data. Both the imputation and subagging steps are embedded in a customized cross-validation loop, which handles dependencies between different credit requests. The methodology has been applied using several classifiers (kernel support vector machines, nearest neighbors, decision trees, Adaboost) and their subagged versions. The use of subagging improves the performance of the base classifier and we will show that subagging decision trees achieve better performance, still keeping the model simple and reasonably interpretable. © 2009 Elsevier B.V. All rights reserved.",Classification | Credit scoring | Decision Support Systems | Risk analysis,156,0,,,,undefined,
564,2-s2.0-78851468866,10.1080/18756891.2010.9727742,,,A modified support vector machine model for credit scoring,ar,Article,Liu X.,60117390;60027363;60024542;60001419,"National Science Library, Chinese Academy of Sciences;University of Chinese Academy of Sciences;South China University of Technology;Guangdong Polytechnic Normal University",Beijing;Beijing;Guangzhou;Guangzhou,China;China;China;China,3,"Liu, Xiaoyong;Fu, Hui;Lin, Weiwei",36172416800;36841377400;55723146900,60001419-60117390-60027363;60001419;60024542,2010-01-01,December 2010,International Journal of Computational Intelligence Systems,18756891,17800156712,18756883,Journal,3,6,,797-804,"This paper presents a novel quantitative credit scoring model based on support vector machine (SVM) with adaptive genetic algorithm, gr-GA-SVM. In this study, two real world credit datasets in the University of California Irvine Machine Learning Repository are selected for the numerical experiments. SVM, GA-SVM and gr-GA-SVM, are employed to predict the accuracy of credit scoring in two datasets. Numerical results indicate that gr-GA-SVM is more accurate and efficient than SVM and GA-SVM. © 2010 Taylor & Francis Group, LLC.",Credit scoring | Genetic algorithm | Radial Basis Kernel | Support vector machine,4,1,publisherfullgold,Gold,SCUT,2009B091300069,Natural Science Foundation of Guangdong Province
565,2-s2.0-77957832237,10.1016/j.eswa.2010.04.054,S0957417410003544,,Vertical bagging decision trees model for credit scoring,ar,Article,Zhang D.,60018205;60013983,Xiamen University;City University of Hong Kong,Xiamen;Hong Kong,China;Hong Kong,4,"Zhang, Defu;Zhou, Xiyue;Leung, Stephen C.H.;Zheng, Jiemin",36676066600;36009709100;7202044824;7403974815,60018205;60018205;60013983;60018205,2010-01-01,December 2010,Expert Systems with Applications,09574174,24201,,Journal,37,12,,7838-7843,"In recent years, more and more people, especially young people, begin to use credit card with the changing of consumption concept in China so that the business on credit cards is growing fast. Therefore, it is significative that some effective tools such as credit-scoring models are created to help those decision makers engaged in credit cards. A novel credit-scoring model, called vertical bagging decision trees model (abbreviated to VBDTM), is proposed for the purpose in this paper. The model is a new bagging method that is different from the traditional bagging. The VBDTM model gets an aggregation of classifiers by means of the combination of predictive attributes. In the VBDTM model, all train samples and just parts of attributes take part in learning of every classifier. By contrast, classifiers are trained with the sample subsets in the traditional bagging method and every classifier has the same attributes. The VBDTM has been tested by two credit databases from the UCI Machine Learning Repository, and the analysis results show that the performance of the method proposed by us is outstanding on the prediction accuracy. © 2010 Elsevier Ltd. All rights reserved.",Bagging | Classification | Credit scoring | Decision trees,115,0,,,NSFC,0000-X07204,National Natural Science Foundation of China
566,2-s2.0-77949453078,10.1057/jors.2008.164,JORS2008164,,Credit rating prediction using Ant Colony Optimization,ar,Article,Martens D.,60028438;60025225;60025063;60017815,Dexia Group;University of Southampton;KU Leuven;Hogeschool Gent,Brussels;Southampton;3000 Leuven;Ghent,Belgium;United Kingdom;Belgium;Belgium,6,"Martens, D.;Van Gestel, T.;De Backer, M.;Haesen, R.;Vanthienen, J.;Baesens, B.",14034052100;7004089723;55121824600;14028468500;7003650333;6601962197,60025063-60017815;60025063-60028438;60025063-60017815;60025063;60025063;60025063-60025225,2010-01-01,April 2010,Journal of the Operational Research Society,01605682,22236,14769360,Journal,61,4,,561-573,"The introduction of the Basel II Capital Accord has encouraged financial institutions to build internal rating systems assessing the credit risk of their various credit portfolios. One of the key outputs of an internal rating system is the probability of default (PD), which reflects the likelihood that a counterparty will default on his/her financial obligation. Since the PD modelling problem basically boils down to a discrimination problem (defaulter or not), one may rely on the myriad of classification techniques that have been suggested in the literature. However, since the credit risk models will be subject to supervisory review and evaluation, they must be easy to understand and transparent. Hence, techniques such as neural networks or support vector machines are less suitable due to their black box nature. Building upon previous research, we will use AntMiner to build internal rating systems for credit risk. AntMiner allows to infer a propositional rule set from a given data set, hereby using the principles from Ant Colony Optimization. Experiments will be conducted using various types of credit data sets (retail, small- and medium-sized enterprises and banks). It will be shown that the extracted rule sets are both powerful in terms of discriminatory power and comprehensibility. Furthermore, a framework will be presented describing how AntMiner fits into a global Basel II credit risk management system. © 2010 Operational Research Society Ltd. All rights reserved.",Ant Colony Optimization | Bankruptcy prediction | Basel II | Classification | Credit scoring,45,0,,,FWO,G.0615.05,Fonds Wetenschappelijk Onderzoek
567,2-s2.0-70349561365,10.1016/j.eswa.2009.05.038,S0957417409004679,,Development of a quick credibility scoring decision support system using fuzzy TOPSIS,ar,Article,IÇ Y.,60028644;60013849,Başkent Üniversitesi;Gazi Üniversitesi,Ankara;Ankara,Turkey;Turkey,2,"IÇ, Yusuf Tansel;Yurdakul, Mustafa",55664889200;7003735085,60028644;60013849,2010-01-01,January 2010,Expert Systems with Applications,09574174,24201,,Journal,37,1,,567-574,"In this study, a quick credibility scoring decision support system is developed for the banks to determine the credibility of manufacturing firms in Turkey. The proposed decision support system is expected to be used by the banks when they want to determine whether an applicant firm is worth a detailed credit check or not. Using such a quick credit scoring decision model reduces the banks' workload. The proposed credit scoring model is based on the financial ratios and fuzzy TOPSIS approach. It obtains two separate scores which reflect the attractiveness of manufacturing industries within the overall economy and manufacturing firms' performance with respect to its competitors belonging to the same industry. These two scores are then used to determine the credibility of applicant manufacturing firms. The developed decision support system is tested with various real cases and satisfactory results are obtained. An application is also provided in the paper for illustrative purposes. © 2009 Elsevier Ltd. All rights reserved.",Credit scoring | Decision support system | Fuzzy TOPSIS | Industry scoring,63,0,,,,undefined,
568,2-s2.0-84899195082,10.4018/978-1-60566-754-6.ch016,,,Boosting prediction accuracy of bad payments in financial credit applications,ch,Book Chapter,Pears R.,60023760,Auckland University of Technology,Auckland,New Zealand,2,"Pears, Russel;Oetama, Raymond",23006075100;56129365100,60023760;60023760,2009-12-01,2009,Rare Association Rule Mining and Knowledge Discovery: Technologies for Infrequent and Critical Event Detection,,21100305799,,Book,,,,255-269,"Credit scoring is a tool commonly employed by lenders in credit risk management. However credit scoring methods are prone to error. Failures from credit scoring result in granting loans to high risk customers, thus significantly increasing the incidence of overdue payments, or in the worst case, customers defaulting on the loan altogether. In this research the authors use a machine learning approach to improve the identification of such customers. However, identifying such bad customers is not a trivial task as they form the minority of customers and standard machine learning algorithms have difficulty in learning accurate models on such imbalanced datasets. They propose a novel approach based on a data segmentation strategy that progressively partitions the original data set into segments where bad customers form the majority. These segments, known as Majority Bad Payment Segments (MBPS) are then used to train machine learning classifiers such as Logistic Regression, C4.5, and Bayesian Network to identify high risk customers in advance. The authors compare their approach to the traditional approach of under sampling the majority class of good customers using a variety of metrics such as Hit Rate, Coverage and the Area under the Curve (AUC) metrics which have been designed to evaluate classification performance on imbalanced data sets. The results of our experimentation showed that the MBPS generally outperformed the under sampling method on all of these measures. Although MBPS has been used in this research in the context of a financial credit application, the technique is a generic one and can be used in any application domain that involves imbalanced data. © 2010, IGI Global.",,1,0,,,,undefined,
569,2-s2.0-77949736606,10.1109/CISE.2009.5364639,,,Credit scoring model based on simple naive Bayesian classifier and a rough set,cp,Conference Paper,Jiang Y.,60018205,Xiamen University,Xiamen,China,2,"Jiang, Yi;Wu, Li Hua",55613237512;55714177200,60018205;60018205,2009-12-01,2009,"Proceedings - 2009 International Conference on Computational Intelligence and Software Engineering, CiSE 2009",,19700167701,,Conference Proceeding,,,5364639,,This paper presents a new approach to credit scoring by synthesizing Simple Naïve Bayesian Classifier (SNBC) and the Rough Set Theory. We adopted the combination of SNBC and Rough Set Theory to build credit scoring model. The experiment was done on German Credit Database and showed that the model has a good prediction performance and has real world value upon application. ©2009 IEEE.,,1,0,,,,undefined,
570,2-s2.0-77949719673,10.1109/CISE.2009.5366208,,,A genetic algorithm model for personal credit scoring,cp,Conference Paper,Cai W.,60024542,South China University of Technology,Guangzhou,China,4,"Cai, Wenxue;Lin, Xiaodan;Huang, Xiaoyu;Zhong, Huiling",34876369900;36768282100;10141393800;56185616500,60024542;60024542;60024542;60024542,2009-12-01,2009,"Proceedings - 2009 International Conference on Computational Intelligence and Software Engineering, CiSE 2009",,19700167701,,Conference Proceeding,,,5366208,,"Nowadays, personal credit scoring models have played a vitally important part for many organizations in keeping away from credit risks. This paper establishes a personal credit scoring model via one of data mining approaches-genetic algorithm, which is a useful method applied to solve credit scoring problems. And the experiment of this model is proved to its high efficiency and evaluated its significant value on credit scoring. ©2009 IEEE.",Credit scoring | Data mining | Genetic algorithm,8,0,,,,undefined,
571,2-s2.0-77949644433,10.1109/NABIC.2009.5393671,,,Credit scoring using artificial immune system algorithms: A comparative study,cp,Conference Paper,Bhaduri A.,,,,,1,"Bhaduri, Antariksha",26639037100,,2009-12-01,2009,"2009 World Congress on Nature and Biologically Inspired Computing, NABIC 2009 - Proceedings",,19700167512,,Conference Proceeding,,,5393671,1540-1543,"Credit scoring has become a very important task in the credit industry and its use has increased at a phenomenal speed through the mass issue of credit cards since the 1960s. Credit scoring models have been widely studied in the areas of statistics, machine learning, and artificial intelligence (AI). Many novel approaches such as artificial neural networks (ANNs), rough sets, or decision trees have been proposed to increase the accuracy of credit scoring models. Artificial Immune Systems (AIS) which are algorithm developed with inspiration from natural immune system processes have been used to solve various kinds of real life processes with success. Various AIS algorithms like AIRS, CLONALG, Immunos etc have been proposed. This paper explores the possibility of application of various Artificial Immune System Algorithms to credit scoring problem and compares the results with other methodologies. Experiments are done against two benchmark data sets and results presented with respect to other algorithms to help credit analysts chose from various methodologies. ©2009 IEEE.",AIRS | Artificial immune system | Classification | CLONALG | Credit scoring | Immunos,3,0,,,,undefined,
572,2-s2.0-75449093022,10.3846/1611-1699.2009.10.233-240,,,A comparison of data mining techniques for credit scoring in banking: A managerial perspective,ar,Article,Ince H.,60028947;60013071;60006286,Yaşar Universitesi;Gebze Teknik Üniversitesi;University of Primorska,Izmir;Gebze;Koper,Turkey;Turkey;Slovenia,2,"Ince, Huseyin;Aktan, Bora",6701318832;26433026500,60013071;60028947-60006286,2009-12-01,2009,Journal of Business Economics and Management,16111699,1000147102,,Journal,10,3,,233-240,"Credit scoring is a very important task for lenders to evaluate the loan applications they receive from consumers as well as for insurance companies, which use scoring systems today to evaluate new policyholders and the risks these prospective customers might present to the insurer. Credit scoring systems are used to model the potential risk of loan applications, which have the advantage of being able to handle a large volume of credit applications quickly with minimal labour, thus reducing operating costs, and they may be an effective substitute for the use of judgment among inexperienced loan officers, thus helping to control bad debt losses. This study explores the performance of credit scoring models using traditional and artificial intelligence approaches: discriminant analysis, logistic regression, neural networks and classification and regression trees. Experimental studies using real world data sets have demonstrated that the classification and regression trees and neural networks outperform the traditional credit scoring models in terms of predictive accuracy and type II errors.",Artificial intelligence techniques | Bank lending | Credit scoring | Data mining,62,1,publisherhybridgold,Hybrid Gold,,undefined,
573,2-s2.0-70450181273,10.1109/HIS.2009.264,,,Credit scoring using ensemble machine learning,cp,Conference Paper,Yao P.,60073545,Heilongjiang University of Science and Technology,Harbin,China,1,"Yao, Ping",35209340700,60073545,2009-11-27,2009,"Proceedings - 2009 9th International Conference on Hybrid Intelligent Systems, HIS 2009",,21100495974,,Conference Proceeding,3,,5254575,244-246,"In this study, we applied ensemble machine learning to evaluate credit scoring. With decision tree as the baseline algorithm, two popular ensemble learning methods, bagging and boosting, were evaluated across different experiment conditions: using all 14 features, using selected 6 features on Australian credit data form UCI data set. Results showed that in experiments with all features improved performance was achieved by ensemble learning. The best result was obtained in adaboost CART with 14 features, in which the overall correct rate increases from 83.25% to 85.86%. © 2009 IEEE.",Adaboost | Bagging | CART | Credit scoring | Ensemble machine learning,7,0,,,,undefined,
574,2-s2.0-70449364765,10.1109/CSO.2009.450,,,Simulated annealing based rule extraction algorithm for credit scoring problem,cp,Conference Paper,Dong G.,60013983,City University of Hong Kong,Hong Kong,Hong Kong,3,"Dong, Gang;Lai, Kin Keung;Zhou, Ligang",57203557726;55433716400;55710686800,60013983;60013983;60013983,2009-11-18,2009,"Proceedings of the 2009 International Joint Conference on Computational Sciences and Optimization, CSO 2009",,19400158315,,Conference Proceeding,2,,5193890,22-26,"This paper presents a simulated annealing based rule extraction algorithm (SAREA) for credit scoring problems. In previous studies, several classification algorithms like statistical models, mathematical programming, and artificial intelligence techniques have been used. This paper aims to illustrate the abilityof SA to develop accurate classifiers for credit scoring problems. The use of SA is a new attempt to effectively explore the large search space usually associated with classification problems, and to find the optimal set of 'if-then' rules. Experiments are performed on a German Credit Approval data set. We compare SAREA with some classical methods. The results indicate that the results achieved by proposed SAREA are competitive. © 2009 IEEE.",,4,0,,,,undefined,
575,2-s2.0-70350554143,10.1109/CINC.2009.36,,,Feature selection based on SVM for credit scoring,cp,Conference Paper,Yao P.,60073545,Heilongjiang University of Science and Technology,Harbin,China,1,"Yao, Ping",35209340700,60073545,2009-11-05,2009,"Proceedings of the 2009 International Conference on Computational Intelligence and Natural Computing, CINC 2009",,19400157267,,Conference Proceeding,,2,5231051,44-47,"As the credit industry has been growing rapidly, huge number of consumers' credit data are collected by the credit department of the bank and credit scoring has become a very important issue. Usually, a large amount of redundant information and features are involved in the credit dataset, which leads to lower accuracy and higher complexity of the credit scoring model, so, effective feature selection methods are necessary for credit dataset with huge number of features. This paper aims at comparing seven well-known feature selection methods for credit scoring. Which are t-test, principle component analysis (PCA), factor analysis (FA), stepwise regression, Rough Set (RS), Classification and regression tree (CART) and Multivariate adaptive regression splines (MARS). Support vector machine (SVM) is used as the classification model. Two credit scoring databases are used in order to provide a reliable conclusion. Regarding the experimental results, the CART and MARS methods outperform the other methods by the overall accuracy and type I error and type II error. © 2009 IEEE.",Classification and regression tree | Credit scoring | Factor analysis | Feature selection | Multivariate adaptive regression splines | Principle component analysis | Rough set | Stepwise regression | Support vector machine | T-test,8,0,,,,undefined,
576,2-s2.0-70350532586,10.1109/CINC.2009.35,,,Variable precision neighborhood rough set based feature selection for credit scoring,cp,Conference Paper,Yao P.,60073545,Heilongjiang University of Science and Technology,Harbin,China,1,"Yao, Ping",35209340700,60073545,2009-11-05,2009,"Proceedings of the 2009 International Conference on Computational Intelligence and Natural Computing, CINC 2009",,19400157267,,Conference Proceeding,,2,5231034,63-66,"As the credit industry has been growing rapidly, huge number of consumers' credit data are collected by the credit department of the bank and credit scoring has become a very important issue. Usually, a large amount of redundant information and features are involved in the credit dataset, which leads to lower accuracy and higher complexity of the credit scoring model, so, effective feature selection methods are necessary for credit dataset with huge number of features. In this paper, a novel approach to credit scoring feature selection based on f variable precision neighborhood rough set is proposed. Three UCI credit datasets are selected to demonstrate the competitive performance of the presented method comparing with some other methods. Experiments show the proposed method get a better performance comparing with the classical rough set approaches. © 2009 IEEE.",Classification and regression tree | Credit scoring | Feature selection | Fuzzy entropy | Support vector machine | Variale precision neighorhood rough set,0,0,,,,undefined,
